BlockNum,TrialNum,Stim,Target,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Fixation.started,Fixation.stopped,Stimulus.started,Stimulus.stopped,StimResp.keys,StimResp.corr,StimResp.started,StimResp.stopped,StimResp.rt,BreakResp.keys,BreakResp.rt,Gender (f/m),Age,participant,Ethnic,date,expName,psychopyVersion,frameRate,
1,1,three.wav,None,None,0,0,0,0,60.444316687993705,60.94980553898495,60.94980553898495,None,None,1,60.94980553898495,None,,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,2,three.wav,T,v,0,1,1,1,62.91612157411873,63.4156104872236,63.432566611794755,None,n,0,63.432566611794755,None,0.8129257766995579,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,3,three.wav,T,v,0,2,2,2,65.41992783162277,65.91477156081237,65.93136264930945,None,n,0,65.93136264930945,None,0.9045862894272432,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,4,two.wav,NT,n,0,3,3,3,67.92008190520573,68.41389762586914,68.4309281433234,None,v,0,68.4309281433234,None,0.7658229995286092,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,5,seven.wav,NT,n,0,4,4,4,70.41828352841549,70.91294601594564,70.92992292670533,None,n,1,70.92992292670533,None,0.9862701230449602,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,6,three.wav,NT,n,0,5,5,5,72.91359039023519,73.4121482972987,73.42891296942253,None,v,0,73.42891296942253,None,1.8478033108403906,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,7,four.wav,NT,n,0,6,6,6,75.412459361949,75.91139433928765,75.92802153027151,None,v,0,75.92802153027151,None,1.1562813732307404,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,8,four.wav,T,v,0,7,7,7,77.91379278281238,78.41057838709094,78.42739703052212,None,n,0,78.42739703052212,None,1.0726582171628252,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,9,six.wav,NT,n,0,8,8,8,80.41278100211639,80.90958885126747,80.92638889653608,None,v,0,80.92638889653608,None,1.053873265744187,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,10,six.wav,T,v,0,9,9,9,82.91162991698366,83.40873533801641,83.42539571400266,None,n,0,83.42539571400266,None,0.8664941770257428,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,11,three.wav,NT,n,0,10,10,10,85.4103956867475,85.90820966416504,85.9256799754221,None,v,0,85.9256799754221,None,1.014507720945403,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,12,three.wav,T,v,0,11,11,11,87.91198984754737,88.40751879429445,88.42521666036919,None,n,0,88.42521666036919,None,1.0190606429241598,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,13,seven.wav,NT,n,0,12,12,12,90.40849538415205,90.90617625659797,90.92287711123936,None,v,0,90.92287711123936,None,1.1134343108860776,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,14,nine.wav,NT,n,0,13,13,13,92.90809588669799,93.40530414506793,93.42250897549093,None,v,0,93.42250897549093,None,0.9581313509261236,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,15,five.wav,NT,n,0,14,14,14,95.40622311690822,95.90446084248833,95.92140675627161,None,v,0,95.92140675627161,None,1.0184323142748326,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,16,five.wav,T,v,0,15,15,15,97.90901595260948,98.40359748306219,98.4205652771052,None,n,0,98.4205652771052,None,0.8154514904599637,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,17,nine.wav,NT,n,0,16,16,16,100.40447743504774,100.90268999838736,100.9194189326372,None,v,0,100.9194189326372,None,0.868384268716909,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,18,eight.wav,NT,n,0,17,17,17,102.9044141646009,103.40194187511224,103.41874009696767,None,v,0,103.41874009696767,None,1.0414769919589162,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,19,two.wav,NT,n,0,18,18,18,105.40324995131232,105.90113029896747,105.91761308012065,None,v,0,105.91761308012065,None,0.9181808733846992,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,20,two.wav,T,v,0,19,19,19,107.90329097677022,108.4002177087823,108.41688136698212,None,n,0,108.41688136698212,None,0.8362939178477973,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,21,nine.wav,NT,n,0,20,20,20,110.40241230116226,110.89988640486263,110.91690926428419,None,v,0,110.91690926428419,None,0.9832065189257264,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
1,22,three.wav,NT,n,0,21,21,21,112.90196940780152,113.39848843717482,113.41535193519667,None,v,0,113.41535193519667,None,0.941759429872036,,,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
,,,,,,,,,,,,,,,,,,space,0.571550527936779,M,23,004,Spanish,2019_Jul_19_1426,PRACTICE_OneBack_Digits,3.1.2,60.517941127978986,
